PullbackBars,Prior50Min,Current50Min,Prior24Min,Gap2450Min,TouchTolerance,PenMax,RecoveryMin,Shape,RequireStartOrder,DevN,DevTarget,DevRate,HoldN,HoldTarget,HoldRate
1,10,-10,20,0,0,10,0,any,False,297,216,72.73,280,189,67.5
1,10,-10,20,0,0,10,0,any,True,252,185,73.41,245,167,68.16
1,10,-10,20,0,0,10,0,no_tail,False,75,55,73.33,80,57,71.25
1,10,-10,20,0,0,10,0,no_tail,True,56,41,73.21,67,50,74.63
1,10,-10,20,0,0,10,0,tail_1,False,67,44,65.67,63,41,65.08
1,10,-10,20,0,0,10,0,tail_1,True,57,38,66.67,54,33,61.11
1,10,-10,20,0,0,10,0,tail_2_3,False,126,97,76.98,104,69,66.35
1,10,-10,20,0,0,10,0,tail_2_3,True,113,88,77.88,94,64,68.09
1,10,-10,20,0,0,10,0,tail_ge4,False,29,20,68.97,33,22,66.67
1,10,-10,20,0,0,10,0,tail_ge4,True,26,18,69.23,30,20,66.67
1,10,-10,20,0,0,10,2,any,False,218,156,71.56,198,137,69.19
1,10,-10,20,0,0,10,2,any,True,180,131,72.78,168,117,69.64
1,10,-10,20,0,0,10,2,no_tail,False,75,55,73.33,80,57,71.25
1,10,-10,20,0,0,10,2,no_tail,True,56,41,73.21,67,50,74.63
1,10,-10,20,0,0,10,2,tail_1,False,67,44,65.67,63,41,65.08
1,10,-10,20,0,0,10,2,tail_1,True,57,38,66.67,54,33,61.11
1,10,-10,20,0,0,10,2,tail_2_3,False,76,57,75.0,55,39,70.91
1,10,-10,20,0,0,10,2,tail_2_3,True,67,52,77.61,47,34,72.34
1,10,-10,20,0,0,15,0,any,False,297,216,72.73,280,189,67.5
1,10,-10,20,0,0,15,0,any,True,252,185,73.41,245,167,68.16
1,10,-10,20,0,0,15,0,no_tail,False,75,55,73.33,80,57,71.25
1,10,-10,20,0,0,15,0,no_tail,True,56,41,73.21,67,50,74.63
1,10,-10,20,0,0,15,0,tail_1,False,67,44,65.67,63,41,65.08
1,10,-10,20,0,0,15,0,tail_1,True,57,38,66.67,54,33,61.11
1,10,-10,20,0,0,15,0,tail_2_3,False,126,97,76.98,104,69,66.35
1,10,-10,20,0,0,15,0,tail_2_3,True,113,88,77.88,94,64,68.09
1,10,-10,20,0,0,15,0,tail_ge4,False,29,20,68.97,33,22,66.67
1,10,-10,20,0,0,15,0,tail_ge4,True,26,18,69.23,30,20,66.67
1,10,-10,20,0,0,15,2,any,False,218,156,71.56,198,137,69.19
1,10,-10,20,0,0,15,2,any,True,180,131,72.78,168,117,69.64
1,10,-10,20,0,0,15,2,no_tail,False,75,55,73.33,80,57,71.25
1,10,-10,20,0,0,15,2,no_tail,True,56,41,73.21,67,50,74.63
1,10,-10,20,0,0,15,2,tail_1,False,67,44,65.67,63,41,65.08
1,10,-10,20,0,0,15,2,tail_1,True,57,38,66.67,54,33,61.11
1,10,-10,20,0,0,15,2,tail_2_3,False,76,57,75.0,55,39,70.91
1,10,-10,20,0,0,15,2,tail_2_3,True,67,52,77.61,47,34,72.34
1,10,-10,20,0,1,5,0,any,False,403,288,71.46,381,265,69.55
1,10,-10,20,0,1,5,0,any,True,350,253,72.29,339,240,70.8
1,10,-10,20,0,1,5,0,no_tail,False,97,67,69.07,110,79,71.82
1,10,-10,20,0,1,5,0,no_tail,True,76,51,67.11,96,72,75.0
1,10,-10,20,0,1,5,0,tail_1,False,99,65,65.66,87,59,67.82
1,10,-10,20,0,1,5,0,tail_1,True,86,58,67.44,76,51,67.11
1,10,-10,20,0,1,5,0,tail_2_3,False,169,130,76.92,137,92,67.15
1,10,-10,20,0,1,5,0,tail_2_3,True,155,120,77.42,124,85,68.55
1,10,-10,20,0,1,5,0,tail_ge4,False,38,26,68.42,47,35,74.47
1,10,-10,20,0,1,5,0,tail_ge4,True,33,24,72.73,43,32,74.42
1,10,-10,20,0,1,5,2,any,False,298,206,69.13,267,187,70.04
1,10,-10,20,0,1,5,2,any,True,254,177,69.69,233,167,71.67
1,10,-10,20,0,1,5,2,no_tail,False,97,67,69.07,110,79,71.82
1,10,-10,20,0,1,5,2,no_tail,True,76,51,67.11,96,72,75.0
1,10,-10,20,0,1,5,2,tail_1,False,99,65,65.66,87,59,67.82
1,10,-10,20,0,1,5,2,tail_1,True,86,58,67.44,76,51,67.11
1,10,-10,20,0,1,5,2,tail_2_3,False,102,74,72.55,70,49,70.0
1,10,-10,20,0,1,5,2,tail_2_3,True,92,68,73.91,61,44,72.13
1,10,-10,20,0,1,10,0,any,False,403,288,71.46,381,265,69.55
1,10,-10,20,0,1,10,0,any,True,350,253,72.29,339,240,70.8
1,10,-10,20,0,1,10,0,no_tail,False,97,67,69.07,110,79,71.82
1,10,-10,20,0,1,10,0,no_tail,True,76,51,67.11,96,72,75.0
1,10,-10,20,0,1,10,0,tail_1,False,99,65,65.66,87,59,67.82
1,10,-10,20,0,1,10,0,tail_1,True,86,58,67.44,76,51,67.11
1,10,-10,20,0,1,10,0,tail_2_3,False,169,130,76.92,137,92,67.15
1,10,-10,20,0,1,10,0,tail_2_3,True,155,120,77.42,124,85,68.55
1,10,-10,20,0,1,10,0,tail_ge4,False,38,26,68.42,47,35,74.47
1,10,-10,20,0,1,10,0,tail_ge4,True,33,24,72.73,43,32,74.42
1,10,-10,20,0,1,10,2,any,False,298,206,69.13,267,187,70.04
1,10,-10,20,0,1,10,2,any,True,254,177,69.69,233,167,71.67
1,10,-10,20,0,1,10,2,no_tail,False,97,67,69.07,110,79,71.82
1,10,-10,20,0,1,10,2,no_tail,True,76,51,67.11,96,72,75.0
1,10,-10,20,0,1,10,2,tail_1,False,99,65,65.66,87,59,67.82
1,10,-10,20,0,1,10,2,tail_1,True,86,58,67.44,76,51,67.11
1,10,-10,20,0,1,10,2,tail_2_3,False,102,74,72.55,70,49,70.0
1,10,-10,20,0,1,10,2,tail_2_3,True,92,68,73.91,61,44,72.13
1,10,-10,20,0,1,15,0,any,False,403,288,71.46,381,265,69.55
1,10,-10,20,0,1,15,0,any,True,350,253,72.29,339,240,70.8
1,10,-10,20,0,1,15,0,no_tail,False,97,67,69.07,110,79,71.82
1,10,-10,20,0,1,15,0,no_tail,True,76,51,67.11,96,72,75.0
1,10,-10,20,0,1,15,0,tail_1,False,99,65,65.66,87,59,67.82
1,10,-10,20,0,1,15,0,tail_1,True,86,58,67.44,76,51,67.11
1,10,-10,20,0,1,15,0,tail_2_3,False,169,130,76.92,137,92,67.15
1,10,-10,20,0,1,15,0,tail_2_3,True,155,120,77.42,124,85,68.55
1,10,-10,20,0,1,15,0,tail_ge4,False,38,26,68.42,47,35,74.47
1,10,-10,20,0,1,15,0,tail_ge4,True,33,24,72.73,43,32,74.42
1,10,-10,20,0,1,15,2,any,False,298,206,69.13,267,187,70.04
1,10,-10,20,0,1,15,2,any,True,254,177,69.69,233,167,71.67
1,10,-10,20,0,1,15,2,no_tail,False,97,67,69.07,110,79,71.82
1,10,-10,20,0,1,15,2,no_tail,True,76,51,67.11,96,72,75.0
1,10,-10,20,0,1,15,2,tail_1,False,99,65,65.66,87,59,67.82
1,10,-10,20,0,1,15,2,tail_1,True,86,58,67.44,76,51,67.11
1,10,-10,20,0,1,15,2,tail_2_3,False,102,74,72.55,70,49,70.0
1,10,-10,20,0,1,15,2,tail_2_3,True,92,68,73.91,61,44,72.13
1,10,-10,20,1.5,0,5,0,any,False,198,148,74.75,180,116,64.44
1,10,-10,20,1.5,0,5,0,any,True,165,126,76.36,157,104,66.24
1,10,-10,20,1.5,0,5,0,no_tail,False,48,37,77.08,52,34,65.38
1,10,-10,20,1.5,0,5,0,no_tail,True,33,27,81.82,41,29,70.73
1,10,-10,20,1.5,0,5,0,tail_1,False,42,29,69.05,44,28,63.64
1,10,-10,20,1.5,0,5,0,tail_1,True,34,24,70.59,37,22,59.46
1,10,-10,20,1.5,0,5,0,tail_2_3,False,85,68,80.0,60,38,63.33
1,10,-10,20,1.5,0,5,0,tail_2_3,True,77,62,80.52,55,37,67.27
1,10,-10,20,1.5,0,5,0,tail_ge4,False,23,14,60.87,24,16,66.67
1,10,-10,20,1.5,0,5,0,tail_ge4,True,21,13,61.9,24,16,66.67
1,10,-10,20,1.5,0,5,2,any,False,142,106,74.65,127,82,64.57
1,10,-10,20,1.5,0,5,2,any,True,114,88,77.19,106,70,66.04
1,10,-10,20,1.5,0,5,2,no_tail,False,48,37,77.08,52,34,65.38
1,10,-10,20,1.5,0,5,2,no_tail,True,33,27,81.82,41,29,70.73
1,10,-10,20,1.5,0,5,2,tail_1,False,42,29,69.05,44,28,63.64
1,10,-10,20,1.5,0,5,2,tail_1,True,34,24,70.59,37,22,59.46
1,10,-10,20,1.5,0,5,2,tail_2_3,False,52,40,76.92,31,20,64.52
1,10,-10,20,1.5,0,5,2,tail_2_3,True,47,37,78.72,28,19,67.86
1,10,-10,20,1.5,0,10,0,any,False,198,148,74.75,180,116,64.44
1,10,-10,20,1.5,0,10,0,any,True,165,126,76.36,157,104,66.24
1,10,-10,20,1.5,0,10,0,no_tail,False,48,37,77.08,52,34,65.38
1,10,-10,20,1.5,0,10,0,no_tail,True,33,27,81.82,41,29,70.73
1,10,-10,20,1.5,0,10,0,tail_1,False,42,29,69.05,44,28,63.64
1,10,-10,20,1.5,0,10,0,tail_1,True,34,24,70.59,37,22,59.46
1,10,-10,20,1.5,0,10,0,tail_2_3,False,85,68,80.0,60,38,63.33
1,10,-10,20,1.5,0,10,0,tail_2_3,True,77,62,80.52,55,37,67.27
1,10,-10,20,1.5,0,10,0,tail_ge4,False,23,14,60.87,24,16,66.67
1,10,-10,20,1.5,0,10,0,tail_ge4,True,21,13,61.9,24,16,66.67
1,10,-10,20,1.5,0,10,2,any,False,142,106,74.65,127,82,64.57
1,10,-10,20,1.5,0,10,2,any,True,114,88,77.19,106,70,66.04
1,10,-10,20,1.5,0,10,2,no_tail,False,48,37,77.08,52,34,65.38
1,10,-10,20,1.5,0,10,2,no_tail,True,33,27,81.82,41,29,70.73
1,10,-10,20,1.5,0,10,2,tail_1,False,42,29,69.05,44,28,63.64
1,10,-10,20,1.5,0,10,2,tail_1,True,34,24,70.59,37,22,59.46
1,10,-10,20,1.5,0,10,2,tail_2_3,False,52,40,76.92,31,20,64.52
1,10,-10,20,1.5,0,10,2,tail_2_3,True,47,37,78.72,28,19,67.86
1,10,-10,20,1.5,0,15,0,any,False,198,148,74.75,180,116,64.44
1,10,-10,20,1.5,0,15,0,any,True,165,126,76.36,157,104,66.24
1,10,-10,20,1.5,0,15,0,no_tail,False,48,37,77.08,52,34,65.38
1,10,-10,20,1.5,0,15,0,no_tail,True,33,27,81.82,41,29,70.73
1,10,-10,20,1.5,0,15,0,tail_1,False,42,29,69.05,44,28,63.64
1,10,-10,20,1.5,0,15,0,tail_1,True,34,24,70.59,37,22,59.46
1,10,-10,20,1.5,0,15,0,tail_2_3,False,85,68,80.0,60,38,63.33
1,10,-10,20,1.5,0,15,0,tail_2_3,True,77,62,80.52,55,37,67.27
1,10,-10,20,1.5,0,15,0,tail_ge4,False,23,14,60.87,24,16,66.67
1,10,-10,20,1.5,0,15,0,tail_ge4,True,21,13,61.9,24,16,66.67
1,10,-10,20,1.5,0,15,2,any,False,142,106,74.65,127,82,64.57
1,10,-10,20,1.5,0,15,2,any,True,114,88,77.19,106,70,66.04
1,10,-10,20,1.5,0,15,2,no_tail,False,48,37,77.08,52,34,65.38
1,10,-10,20,1.5,0,15,2,no_tail,True,33,27,81.82,41,29,70.73
1,10,-10,20,1.5,0,15,2,tail_1,False,42,29,69.05,44,28,63.64
1,10,-10,20,1.5,0,15,2,tail_1,True,34,24,70.59,37,22,59.46
1,10,-10,20,1.5,0,15,2,tail_2_3,False,52,40,76.92,31,20,64.52
1,10,-10,20,1.5,0,15,2,tail_2_3,True,47,37,78.72,28,19,67.86
1,10,-10,20,1.5,1,5,0,any,False,263,195,74.14,252,172,68.25
1,10,-10,20,1.5,1,5,0,any,True,228,172,75.44,228,160,70.18
1,10,-10,20,1.5,1,5,0,no_tail,False,61,43,70.49,76,52,68.42
1,10,-10,20,1.5,1,5,0,no_tail,True,45,32,71.11,64,47,73.44
1,10,-10,20,1.5,1,5,0,tail_1,False,62,44,70.97,59,40,67.8
1,10,-10,20,1.5,1,5,0,tail_1,True,53,39,73.58,52,34,65.38
1,10,-10,20,1.5,1,5,0,tail_2_3,False,111,88,79.28,81,53,65.43
1,10,-10,20,1.5,1,5,0,tail_2_3,True,103,82,79.61,76,52,68.42
1,10,-10,20,1.5,1,5,0,tail_ge4,False,29,20,68.97,36,27,75.0
1,10,-10,20,1.5,1,5,0,tail_ge4,True,27,19,70.37,36,27,75.0
1,10,-10,20,1.5,1,5,2,any,False,189,136,71.96,176,120,68.18
1,10,-10,20,1.5,1,5,2,any,True,159,117,73.58,154,108,70.13
1,10,-10,20,1.5,1,5,2,no_tail,False,61,43,70.49,76,52,68.42
1,10,-10,20,1.5,1,5,2,no_tail,True,45,32,71.11,64,47,73.44
1,10,-10,20,1.5,1,5,2,tail_1,False,62,44,70.97,59,40,67.8
1,10,-10,20,1.5,1,5,2,tail_1,True,53,39,73.58,52,34,65.38
1,10,-10,20,1.5,1,5,2,tail_2_3,False,66,49,74.24,41,28,68.29
1,10,-10,20,1.5,1,5,2,tail_2_3,True,61,46,75.41,38,27,71.05
1,10,-10,20,1.5,1,10,0,any,False,263,195,74.14,252,172,68.25
1,10,-10,20,1.5,1,10,0,any,True,228,172,75.44,228,160,70.18
1,10,-10,20,1.5,1,10,0,no_tail,False,61,43,70.49,76,52,68.42
1,10,-10,20,1.5,1,10,0,no_tail,True,45,32,71.11,64,47,73.44
1,10,-10,20,1.5,1,10,0,tail_1,False,62,44,70.97,59,40,67.8
1,10,-10,20,1.5,1,10,0,tail_1,True,53,39,73.58,52,34,65.38
1,10,-10,20,1.5,1,10,0,tail_2_3,False,111,88,79.28,81,53,65.43
1,10,-10,20,1.5,1,10,0,tail_2_3,True,103,82,79.61,76,52,68.42
1,10,-10,20,1.5,1,10,0,tail_ge4,False,29,20,68.97,36,27,75.0
1,10,-10,20,1.5,1,10,0,tail_ge4,True,27,19,70.37,36,27,75.0
1,10,-10,20,1.5,1,10,2,any,False,189,136,71.96,176,120,68.18
1,10,-10,20,1.5,1,10,2,any,True,159,117,73.58,154,108,70.13
1,10,-10,20,1.5,1,10,2,no_tail,False,61,43,70.49,76,52,68.42
1,10,-10,20,1.5,1,10,2,no_tail,True,45,32,71.11,64,47,73.44
1,10,-10,20,1.5,1,10,2,tail_1,False,62,44,70.97,59,40,67.8
1,10,-10,20,1.5,1,10,2,tail_1,True,53,39,73.58,52,34,65.38
1,10,-10,20,1.5,1,10,2,tail_2_3,False,66,49,74.24,41,28,68.29
1,10,-10,20,1.5,1,10,2,tail_2_3,True,61,46,75.41,38,27,71.05
1,10,-10,20,1.5,1,15,0,any,False,263,195,74.14,252,172,68.25
1,10,-10,20,1.5,1,15,0,any,True,228,172,75.44,228,160,70.18
1,10,-10,20,1.5,1,15,0,no_tail,False,61,43,70.49,76,52,68.42
1,10,-10,20,1.5,1,15,0,no_tail,True,45,32,71.11,64,47,73.44
1,10,-10,20,1.5,1,15,0,tail_1,False,62,44,70.97,59,40,67.8
1,10,-10,20,1.5,1,15,0,tail_1,True,53,39,73.58,52,34,65.38
1,10,-10,20,1.5,1,15,0,tail_2_3,False,111,88,79.28,81,53,65.43
1,10,-10,20,1.5,1,15,0,tail_2_3,True,103,82,79.61,76,52,68.42
1,10,-10,20,1.5,1,15,0,tail_ge4,False,29,20,68.97,36,27,75.0
1,10,-10,20,1.5,1,15,0,tail_ge4,True,27,19,70.37,36,27,75.0
1,10,-10,20,1.5,1,15,2,any,False,189,136,71.96,176,120,68.18
1,10,-10,20,1.5,1,15,2,any,True,159,117,73.58,154,108,70.13
1,10,-10,20,1.5,1,15,2,no_tail,False,61,43,70.49,76,52,68.42
1,10,-10,20,1.5,1,15,2,no_tail,True,45,32,71.11,64,47,73.44
1,10,-10,20,1.5,1,15,2,tail_1,False,62,44,70.97,59,40,67.8
1,10,-10,20,1.5,1,15,2,tail_1,True,53,39,73.58,52,34,65.38
1,10,-10,20,1.5,1,15,2,tail_2_3,False,66,49,74.24,41,28,68.29
1,10,-10,20,1.5,1,15,2,tail_2_3,True,61,46,75.41,38,27,71.05
1,10,-10,20,3,0,5,0,any,False,105,81,77.14,80,54,67.5
1,10,-10,20,3,0,5,0,any,True,85,67,78.82,65,47,72.31
1,10,-10,20,3,0,5,0,no_tail,False,23,18,78.26,17,9,52.94
1,10,-10,20,3,0,5,0,no_tail,True,14,11,78.57,11,7,63.64
1,10,-10,20,3,0,5,0,tail_1,False,21,15,71.43,21,17,80.95
1,10,-10,20,3,0,5,0,tail_1,True,16,12,75.0,17,13,76.47
1,10,-10,20,3,0,5,0,tail_2_3,False,44,37,84.09,32,20,62.5
1,10,-10,20,3,0,5,0,tail_2_3,True,40,34,85.0,27,19,70.37
1,10,-10,20,3,0,5,0,tail_ge4,False,17,11,64.71,10,8,80.0
1,10,-10,20,3,0,5,0,tail_ge4,True,15,10,66.67,10,8,80.0
1,10,-10,20,3,0,5,2,any,False,73,57,78.08,56,38,67.86
1,10,-10,20,3,0,5,2,any,True,57,46,80.7,43,31,72.09
1,10,-10,20,3,0,5,2,no_tail,False,23,18,78.26,17,9,52.94
1,10,-10,20,3,0,5,2,no_tail,True,14,11,78.57,11,7,63.64
1,10,-10,20,3,0,5,2,tail_1,False,21,15,71.43,21,17,80.95
1,10,-10,20,3,0,5,2,tail_1,True,16,12,75.0,17,13,76.47
1,10,-10,20,3,0,5,2,tail_2_3,False,29,24,82.76,18,12,66.67
1,10,-10,20,3,0,5,2,tail_2_3,True,27,23,85.19,15,11,73.33
1,10,-10,20,3,0,10,0,any,False,105,81,77.14,80,54,67.5
1,10,-10,20,3,0,10,0,any,True,85,67,78.82,65,47,72.31
1,10,-10,20,3,0,10,0,no_tail,False,23,18,78.26,17,9,52.94
1,10,-10,20,3,0,10,0,no_tail,True,14,11,78.57,11,7,63.64
1,10,-10,20,3,0,10,0,tail_1,False,21,15,71.43,21,17,80.95
1,10,-10,20,3,0,10,0,tail_1,True,16,12,75.0,17,13,76.47
1,10,-10,20,3,0,10,0,tail_2_3,False,44,37,84.09,32,20,62.5
1,10,-10,20,3,0,10,0,tail_2_3,True,40,34,85.0,27,19,70.37
1,10,-10,20,3,0,10,0,tail_ge4,False,17,11,64.71,10,8,80.0
1,10,-10,20,3,0,10,0,tail_ge4,True,15,10,66.67,10,8,80.0
1,10,-10,20,3,0,10,2,any,False,73,57,78.08,56,38,67.86
1,10,-10,20,3,0,10,2,any,True,57,46,80.7,43,31,72.09
1,10,-10,20,3,0,10,2,no_tail,False,23,18,78.26,17,9,52.94
1,10,-10,20,3,0,10,2,no_tail,True,14,11,78.57,11,7,63.64
1,10,-10,20,3,0,10,2,tail_1,False,21,15,71.43,21,17,80.95
1,10,-10,20,3,0,10,2,tail_1,True,16,12,75.0,17,13,76.47
1,10,-10,20,3,0,10,2,tail_2_3,False,29,24,82.76,18,12,66.67
1,10,-10,20,3,0,10,2,tail_2_3,True,27,23,85.19,15,11,73.33
1,10,-10,20,3,0,15,0,any,False,105,81,77.14,80,54,67.5
1,10,-10,20,3,0,15,0,any,True,85,67,78.82,65,47,72.31
1,10,-10,20,3,0,15,0,no_tail,False,23,18,78.26,17,9,52.94
1,10,-10,20,3,0,15,0,no_tail,True,14,11,78.57,11,7,63.64
1,10,-10,20,3,0,15,0,tail_1,False,21,15,71.43,21,17,80.95
1,10,-10,20,3,0,15,0,tail_1,True,16,12,75.0,17,13,76.47
1,10,-10,20,3,0,15,0,tail_2_3,False,44,37,84.09,32,20,62.5
1,10,-10,20,3,0,15,0,tail_2_3,True,40,34,85.0,27,19,70.37
1,10,-10,20,3,0,15,0,tail_ge4,False,17,11,64.71,10,8,80.0
1,10,-10,20,3,0,15,0,tail_ge4,True,15,10,66.67,10,8,80.0
1,10,-10,20,3,0,15,2,any,False,73,57,78.08,56,38,67.86
1,10,-10,20,3,0,15,2,any,True,57,46,80.7,43,31,72.09
1,10,-10,20,3,0,15,2,no_tail,False,23,18,78.26,17,9,52.94
1,10,-10,20,3,0,15,2,no_tail,True,14,11,78.57,11,7,63.64
1,10,-10,20,3,0,15,2,tail_1,False,21,15,71.43,21,17,80.95
1,10,-10,20,3,0,15,2,tail_1,True,16,12,75.0,17,13,76.47
1,10,-10,20,3,0,15,2,tail_2_3,False,29,24,82.76,18,12,66.67
1,10,-10,20,3,0,15,2,tail_2_3,True,27,23,85.19,15,11,73.33
1,10,-10,20,3,1,5,0,any,False,144,111,77.08,120,84,70.0
1,10,-10,20,3,1,5,0,any,True,122,96,78.69,105,77,73.33
1,10,-10,20,3,1,5,0,no_tail,False,31,23,74.19,32,20,62.5
1,10,-10,20,3,1,5,0,no_tail,True,21,15,71.43,26,18,69.23
1,10,-10,20,3,1,5,0,tail_1,False,31,22,70.97,26,20,76.92
1,10,-10,20,3,1,5,0,tail_1,True,25,19,76.0,22,16,72.73
1,10,-10,20,3,1,5,0,tail_2_3,False,60,50,83.33,44,29,65.91
1,10,-10,20,3,1,5,0,tail_2_3,True,56,47,83.93,39,28,71.79
1,10,-10,20,3,1,5,0,tail_ge4,False,22,16,72.73,18,15,83.33
1,10,-10,20,3,1,5,0,tail_ge4,True,20,15,75.0,18,15,83.33
1,10,-10,20,3,1,5,2,any,False,99,75,75.76,83,58,69.88
1,10,-10,20,3,1,5,2,any,True,81,63,77.78,70,51,72.86
1,10,-10,20,3,1,5,2,no_tail,False,31,23,74.19,32,20,62.5
1,10,-10,20,3,1,5,2,no_tail,True,21,15,71.43,26,18,69.23
1,10,-10,20,3,1,5,2,tail_1,False,31,22,70.97,26,20,76.92
1,10,-10,20,3,1,5,2,tail_1,True,25,19,76.0,22,16,72.73
1,10,-10,20,3,1,5,2,tail_2_3,False,37,30,81.08,25,18,72.0
1,10,-10,20,3,1,5,2,tail_2_3,True,35,29,82.86,22,17,77.27
1,10,-10,20,3,1,10,0,any,False,144,111,77.08,120,84,70.0
1,10,-10,20,3,1,10,0,any,True,122,96,78.69,105,77,73.33
1,10,-10,20,3,1,10,0,no_tail,False,31,23,74.19,32,20,62.5
1,10,-10,20,3,1,10,0,no_tail,True,21,15,71.43,26,18,69.23
1,10,-10,20,3,1,10,0,tail_1,False,31,22,70.97,26,20,76.92
1,10,-10,20,3,1,10,0,tail_1,True,25,19,76.0,22,16,72.73
1,10,-10,20,3,1,10,0,tail_2_3,False,60,50,83.33,44,29,65.91
1,10,-10,20,3,1,10,0,tail_2_3,True,56,47,83.93,39,28,71.79
1,10,-10,20,3,1,10,0,tail_ge4,False,22,16,72.73,18,15,83.33
1,10,-10,20,3,1,10,0,tail_ge4,True,20,15,75.0,18,15,83.33
1,10,-10,20,3,1,10,2,any,False,99,75,75.76,83,58,69.88
1,10,-10,20,3,1,10,2,any,True,81,63,77.78,70,51,72.86
1,10,-10,20,3,1,10,2,no_tail,False,31,23,74.19,32,20,62.5
1,10,-10,20,3,1,10,2,no_tail,True,21,15,71.43,26,18,69.23
1,10,-10,20,3,1,10,2,tail_1,False,31,22,70.97,26,20,76.92
1,10,-10,20,3,1,10,2,tail_1,True,25,19,76.0,22,16,72.73
1,10,-10,20,3,1,10,2,tail_2_3,False,37,30,81.08,25,18,72.0
1,10,-10,20,3,1,10,2,tail_2_3,True,35,29,82.86,22,17,77.27
1,10,-10,20,3,1,15,0,any,False,144,111,77.08,120,84,70.0
1,10,-10,20,3,1,15,0,any,True,122,96,78.69,105,77,73.33
1,10,-10,20,3,1,15,0,no_tail,False,31,23,74.19,32,20,62.5
1,10,-10,20,3,1,15,0,no_tail,True,21,15,71.43,26,18,69.23
1,10,-10,20,3,1,15,0,tail_1,False,31,22,70.97,26,20,76.92
1,10,-10,20,3,1,15,0,tail_1,True,25,19,76.0,22,16,72.73
1,10,-10,20,3,1,15,0,tail_2_3,False,60,50,83.33,44,29,65.91
1,10,-10,20,3,1,15,0,tail_2_3,True,56,47,83.93,39,28,71.79
1,10,-10,20,3,1,15,0,tail_ge4,False,22,16,72.73,18,15,83.33
1,10,-10,20,3,1,15,0,tail_ge4,True,20,15,75.0,18,15,83.33
1,10,-10,20,3,1,15,2,any,False,99,75,75.76,83,58,69.88
1,10,-10,20,3,1,15,2,any,True,81,63,77.78,70,51,72.86
1,10,-10,20,3,1,15,2,no_tail,False,31,23,74.19,32,20,62.5
1,10,-10,20,3,1,15,2,no_tail,True,21,15,71.43,26,18,69.23
1,10,-10,20,3,1,15,2,tail_1,False,31,22,70.97,26,20,76.92
1,10,-10,20,3,1,15,2,tail_1,True,25,19,76.0,22,16,72.73
1,10,-10,20,3,1,15,2,tail_2_3,False,37,30,81.08,25,18,72.0
1,10,-10,20,3,1,15,2,tail_2_3,True,35,29,82.86,22,17,77.27
1,10,-10,30,0,0,5,0,any,False,177,135,76.27,180,118,65.56
1,10,-10,30,0,0,5,0,any,True,157,121,77.07,165,109,66.06
1,10,-10,30,0,0,5,0,no_tail,False,45,36,80.0,47,33,70.21
1,10,-10,30,0,0,5,0,no_tail,True,35,28,80.0,40,30,75.0
1,10,-10,30,0,0,5,0,tail_1,False,37,27,72.97,42,25,59.52
1,10,-10,30,0,0,5,0,tail_1,True,34,25,73.53,38,21,55.26
1,10,-10,30,0,0,5,0,tail_2_3,False,73,57,78.08,66,43,65.15
1,10,-10,30,0,0,5,0,tail_2_3,True,67,54,80.6,64,42,65.62
1,10,-10,30,0,0,5,0,tail_ge4,False,22,15,68.18,25,17,68.0
1,10,-10,30,0,0,5,0,tail_ge4,True,21,14,66.67,23,16,69.57
1,10,-10,30,0,0,5,2,any,False,129,99,76.74,124,84,67.74
1,10,-10,30,0,0,5,2,any,True,111,87,78.38,112,76,67.86
1,10,-10,30,0,0,5,2,no_tail,False,45,36,80.0,47,33,70.21
1,10,-10,30,0,0,5,2,no_tail,True,35,28,80.0,40,30,75.0
1,10,-10,30,0,0,5,2,tail_1,False,37,27,72.97,42,25,59.52
1,10,-10,30,0,0,5,2,tail_1,True,34,25,73.53,38,21,55.26
1,10,-10,30,0,0,5,2,tail_2_3,False,47,36,76.6,35,26,74.29
1,10,-10,30,0,0,5,2,tail_2_3,True,42,34,80.95,34,25,73.53
1,10,-10,30,0,0,10,0,any,False,177,135,76.27,180,118,65.56
1,10,-10,30,0,0,10,0,any,True,157,121,77.07,165,109,66.06
1,10,-10,30,0,0,10,0,no_tail,False,45,36,80.0,47,33,70.21
1,10,-10,30,0,0,10,0,no_tail,True,35,28,80.0,40,30,75.0
1,10,-10,30,0,0,10,0,tail_1,False,37,27,72.97,42,25,59.52
1,10,-10,30,0,0,10,0,tail_1,True,34,25,73.53,38,21,55.26
1,10,-10,30,0,0,10,0,tail_2_3,False,73,57,78.08,66,43,65.15
1,10,-10,30,0,0,10,0,tail_2_3,True,67,54,80.6,64,42,65.62
1,10,-10,30,0,0,10,0,tail_ge4,False,22,15,68.18,25,17,68.0
1,10,-10,30,0,0,10,0,tail_ge4,True,21,14,66.67,23,16,69.57
1,10,-10,30,0,0,10,2,any,False,129,99,76.74,124,84,67.74
1,10,-10,30,0,0,10,2,any,True,111,87,78.38,112,76,67.86
1,10,-10,30,0,0,10,2,no_tail,False,45,36,80.0,47,33,70.21
1,10,-10,30,0,0,10,2,no_tail,True,35,28,80.0,40,30,75.0
1,10,-10,30,0,0,10,2,tail_1,False,37,27,72.97,42,25,59.52
1,10,-10,30,0,0,10,2,tail_1,True,34,25,73.53,38,21,55.26
1,10,-10,30,0,0,10,2,tail_2_3,False,47,36,76.6,35,26,74.29
1,10,-10,30,0,0,10,2,tail_2_3,True,42,34,80.95,34,25,73.53
