TailMin,Slope8Min,Slope24Min,Slope50Min,Gap824Min,Gap2450Min,BodyDistance8Min,BarDistance8Min,CloseExtensionMin,PriorStreakMin,DevN,DevTarget,DevRate,HoldN,HoldTarget,HoldRate
3,20,20,0,1.5,3,5,5,0,2,56,42,75.0,86,66,76.74
3,20,20,0,1.5,3,5,5,1,0,56,42,75.0,87,67,77.01
3,20,20,0,1.5,3,5,5,1,1,56,42,75.0,87,67,77.01
3,20,20,0,1.5,3,5,5,1,2,56,42,75.0,86,66,76.74
3,20,20,0,1.5,3,5,5,2,0,49,37,75.51,79,60,75.95
3,20,20,0,1.5,3,5,5,2,1,49,37,75.51,79,60,75.95
3,20,20,0,1.5,3,5,5,2,2,49,37,75.51,79,60,75.95
3,20,20,0,3,1.5,0,-5,0,0,1207,867,71.83,1326,959,72.32
3,20,20,0,3,1.5,0,-5,0,1,981,716,72.99,1086,790,72.74
3,20,20,0,3,1.5,0,-5,0,2,664,476,71.69,745,558,74.9
3,20,20,0,3,1.5,0,-5,1,0,1120,807,72.05,1228,894,72.8
3,20,20,0,3,1.5,0,-5,1,1,977,713,72.98,1080,785,72.69
3,20,20,0,3,1.5,0,-5,1,2,663,475,71.64,742,556,74.93
3,20,20,0,3,1.5,0,-5,2,0,797,589,73.9,908,652,71.81
3,20,20,0,3,1.5,0,-5,2,1,797,589,73.9,908,652,71.81
3,20,20,0,3,1.5,0,-5,2,2,550,399,72.55,631,469,74.33
3,20,20,0,3,1.5,0,0,0,0,758,545,71.9,829,626,75.51
3,20,20,0,3,1.5,0,0,0,1,717,512,71.41,785,589,75.03
3,20,20,0,3,1.5,0,0,0,2,573,406,70.86,626,479,76.52
3,20,20,0,3,1.5,0,0,1,0,749,536,71.56,817,615,75.28
3,20,20,0,3,1.5,0,0,1,1,717,512,71.41,785,589,75.03
3,20,20,0,3,1.5,0,0,1,2,573,406,70.86,626,479,76.52
3,20,20,0,3,1.5,0,0,2,0,605,437,72.23,691,512,74.1
3,20,20,0,3,1.5,0,0,2,1,605,437,72.23,691,512,74.1
3,20,20,0,3,1.5,0,0,2,2,480,347,72.29,552,418,75.72
3,20,20,0,3,1.5,0,1,0,0,588,419,71.26,635,478,75.28
3,20,20,0,3,1.5,0,1,0,1,565,399,70.62,617,462,74.88
3,20,20,0,3,1.5,0,1,0,2,480,341,71.04,529,401,75.8
3,20,20,0,3,1.5,0,1,1,0,584,415,71.06,634,477,75.24
3,20,20,0,3,1.5,0,1,1,1,565,399,70.62,617,462,74.88
3,20,20,0,3,1.5,0,1,1,2,480,341,71.04,529,401,75.8
3,20,20,0,3,1.5,0,1,2,0,482,345,71.58,550,407,74.0
3,20,20,0,3,1.5,0,1,2,1,482,345,71.58,550,407,74.0
3,20,20,0,3,1.5,0,1,2,2,407,296,72.73,471,355,75.37
3,20,20,0,3,1.5,0,3,0,0,256,187,73.05,305,232,76.07
3,20,20,0,3,1.5,0,3,0,1,253,185,73.12,305,232,76.07
3,20,20,0,3,1.5,0,3,0,2,243,177,72.84,287,219,76.31
3,20,20,0,3,1.5,0,3,1,0,256,187,73.05,305,232,76.07
3,20,20,0,3,1.5,0,3,1,1,253,185,73.12,305,232,76.07
3,20,20,0,3,1.5,0,3,1,2,243,177,72.84,287,219,76.31
3,20,20,0,3,1.5,0,3,2,0,221,164,74.21,275,208,75.64
3,20,20,0,3,1.5,0,3,2,1,221,164,74.21,275,208,75.64
3,20,20,0,3,1.5,0,3,2,2,212,157,74.06,259,197,76.06
3,20,20,0,3,1.5,0,5,0,0,68,49,72.06,101,78,77.23
3,20,20,0,3,1.5,0,5,0,1,68,49,72.06,101,78,77.23
3,20,20,0,3,1.5,0,5,0,2,67,49,73.13,99,76,76.77
3,20,20,0,3,1.5,0,5,1,0,68,49,72.06,101,78,77.23
3,20,20,0,3,1.5,0,5,1,1,68,49,72.06,101,78,77.23
3,20,20,0,3,1.5,0,5,1,2,67,49,73.13,99,76,76.77
3,20,20,0,3,1.5,0,5,2,0,60,44,73.33,92,70,76.09
3,20,20,0,3,1.5,0,5,2,1,60,44,73.33,92,70,76.09
3,20,20,0,3,1.5,0,5,2,2,59,44,74.58,91,69,75.82
3,20,20,0,3,1.5,1,-5,0,0,1132,821,72.53,1249,908,72.7
3,20,20,0,3,1.5,1,-5,0,1,978,713,72.9,1078,785,72.82
3,20,20,0,3,1.5,1,-5,0,2,663,475,71.64,741,557,75.17
3,20,20,0,3,1.5,1,-5,1,0,1073,777,72.41,1176,858,72.96
3,20,20,0,3,1.5,1,-5,1,1,975,711,72.92,1074,781,72.72
3,20,20,0,3,1.5,1,-5,1,2,662,474,71.6,739,555,75.1
3,20,20,0,3,1.5,1,-5,2,0,797,589,73.9,905,651,71.93
3,20,20,0,3,1.5,1,-5,2,1,797,589,73.9,905,651,71.93
3,20,20,0,3,1.5,1,-5,2,2,550,399,72.55,629,469,74.56
3,20,20,0,3,1.5,1,0,0,0,758,545,71.9,829,626,75.51
3,20,20,0,3,1.5,1,0,0,1,717,512,71.41,785,589,75.03
3,20,20,0,3,1.5,1,0,0,2,573,406,70.86,626,479,76.52
3,20,20,0,3,1.5,1,0,1,0,749,536,71.56,817,615,75.28
3,20,20,0,3,1.5,1,0,1,1,717,512,71.41,785,589,75.03
3,20,20,0,3,1.5,1,0,1,2,573,406,70.86,626,479,76.52
3,20,20,0,3,1.5,1,0,2,0,605,437,72.23,691,512,74.1
3,20,20,0,3,1.5,1,0,2,1,605,437,72.23,691,512,74.1
3,20,20,0,3,1.5,1,0,2,2,480,347,72.29,552,418,75.72
3,20,20,0,3,1.5,1,1,0,0,588,419,71.26,635,478,75.28
3,20,20,0,3,1.5,1,1,0,1,565,399,70.62,617,462,74.88
3,20,20,0,3,1.5,1,1,0,2,480,341,71.04,529,401,75.8
3,20,20,0,3,1.5,1,1,1,0,584,415,71.06,634,477,75.24
3,20,20,0,3,1.5,1,1,1,1,565,399,70.62,617,462,74.88
3,20,20,0,3,1.5,1,1,1,2,480,341,71.04,529,401,75.8
3,20,20,0,3,1.5,1,1,2,0,482,345,71.58,550,407,74.0
3,20,20,0,3,1.5,1,1,2,1,482,345,71.58,550,407,74.0
3,20,20,0,3,1.5,1,1,2,2,407,296,72.73,471,355,75.37
3,20,20,0,3,1.5,1,3,0,0,256,187,73.05,305,232,76.07
3,20,20,0,3,1.5,1,3,0,1,253,185,73.12,305,232,76.07
3,20,20,0,3,1.5,1,3,0,2,243,177,72.84,287,219,76.31
3,20,20,0,3,1.5,1,3,1,0,256,187,73.05,305,232,76.07
3,20,20,0,3,1.5,1,3,1,1,253,185,73.12,305,232,76.07
3,20,20,0,3,1.5,1,3,1,2,243,177,72.84,287,219,76.31
3,20,20,0,3,1.5,1,3,2,0,221,164,74.21,275,208,75.64
3,20,20,0,3,1.5,1,3,2,1,221,164,74.21,275,208,75.64
3,20,20,0,3,1.5,1,3,2,2,212,157,74.06,259,197,76.06
3,20,20,0,3,1.5,1,5,0,0,68,49,72.06,101,78,77.23
3,20,20,0,3,1.5,1,5,0,1,68,49,72.06,101,78,77.23
3,20,20,0,3,1.5,1,5,0,2,67,49,73.13,99,76,76.77
3,20,20,0,3,1.5,1,5,1,0,68,49,72.06,101,78,77.23
3,20,20,0,3,1.5,1,5,1,1,68,49,72.06,101,78,77.23
3,20,20,0,3,1.5,1,5,1,2,67,49,73.13,99,76,76.77
3,20,20,0,3,1.5,1,5,2,0,60,44,73.33,92,70,76.09
3,20,20,0,3,1.5,1,5,2,1,60,44,73.33,92,70,76.09
3,20,20,0,3,1.5,1,5,2,2,59,44,74.58,91,69,75.82
3,20,20,0,3,1.5,3,-5,0,0,857,618,72.11,949,711,74.92
3,20,20,0,3,1.5,3,-5,0,1,806,577,71.59,895,668,74.64
3,20,20,0,3,1.5,3,-5,0,2,603,427,70.81,682,519,76.1
3,20,20,0,3,1.5,3,-5,1,0,838,601,71.72,925,692,74.81
3,20,20,0,3,1.5,3,-5,1,1,806,577,71.59,893,666,74.58
3,20,20,0,3,1.5,3,-5,1,2,603,427,70.81,680,517,76.03
3,20,20,0,3,1.5,3,-5,2,0,645,468,72.56,746,548,73.46
3,20,20,0,3,1.5,3,-5,2,1,645,468,72.56,746,548,73.46
3,20,20,0,3,1.5,3,-5,2,2,496,357,71.98,578,435,75.26
3,20,20,0,3,1.5,3,0,0,0,758,545,71.9,829,626,75.51
3,20,20,0,3,1.5,3,0,0,1,717,512,71.41,785,589,75.03
3,20,20,0,3,1.5,3,0,0,2,573,406,70.86,626,479,76.52
3,20,20,0,3,1.5,3,0,1,0,749,536,71.56,817,615,75.28
3,20,20,0,3,1.5,3,0,1,1,717,512,71.41,785,589,75.03
3,20,20,0,3,1.5,3,0,1,2,573,406,70.86,626,479,76.52
3,20,20,0,3,1.5,3,0,2,0,605,437,72.23,691,512,74.1
3,20,20,0,3,1.5,3,0,2,1,605,437,72.23,691,512,74.1
3,20,20,0,3,1.5,3,0,2,2,480,347,72.29,552,418,75.72
3,20,20,0,3,1.5,3,1,0,0,588,419,71.26,635,478,75.28
3,20,20,0,3,1.5,3,1,0,1,565,399,70.62,617,462,74.88
3,20,20,0,3,1.5,3,1,0,2,480,341,71.04,529,401,75.8
3,20,20,0,3,1.5,3,1,1,0,584,415,71.06,634,477,75.24
3,20,20,0,3,1.5,3,1,1,1,565,399,70.62,617,462,74.88
3,20,20,0,3,1.5,3,1,1,2,480,341,71.04,529,401,75.8
3,20,20,0,3,1.5,3,1,2,0,482,345,71.58,550,407,74.0
3,20,20,0,3,1.5,3,1,2,1,482,345,71.58,550,407,74.0
3,20,20,0,3,1.5,3,1,2,2,407,296,72.73,471,355,75.37
3,20,20,0,3,1.5,3,3,0,0,256,187,73.05,305,232,76.07
3,20,20,0,3,1.5,3,3,0,1,253,185,73.12,305,232,76.07
3,20,20,0,3,1.5,3,3,0,2,243,177,72.84,287,219,76.31
3,20,20,0,3,1.5,3,3,1,0,256,187,73.05,305,232,76.07
3,20,20,0,3,1.5,3,3,1,1,253,185,73.12,305,232,76.07
3,20,20,0,3,1.5,3,3,1,2,243,177,72.84,287,219,76.31
3,20,20,0,3,1.5,3,3,2,0,221,164,74.21,275,208,75.64
3,20,20,0,3,1.5,3,3,2,1,221,164,74.21,275,208,75.64
3,20,20,0,3,1.5,3,3,2,2,212,157,74.06,259,197,76.06
3,20,20,0,3,1.5,3,5,0,0,68,49,72.06,101,78,77.23
3,20,20,0,3,1.5,3,5,0,1,68,49,72.06,101,78,77.23
3,20,20,0,3,1.5,3,5,0,2,67,49,73.13,99,76,76.77
3,20,20,0,3,1.5,3,5,1,0,68,49,72.06,101,78,77.23
3,20,20,0,3,1.5,3,5,1,1,68,49,72.06,101,78,77.23
3,20,20,0,3,1.5,3,5,1,2,67,49,73.13,99,76,76.77
3,20,20,0,3,1.5,3,5,2,0,60,44,73.33,92,70,76.09
3,20,20,0,3,1.5,3,5,2,1,60,44,73.33,92,70,76.09
3,20,20,0,3,1.5,3,5,2,2,59,44,74.58,91,69,75.82
3,20,20,0,3,1.5,5,-5,0,0,536,380,70.9,561,416,74.15
3,20,20,0,3,1.5,5,-5,0,1,522,369,70.69,556,412,74.1
3,20,20,0,3,1.5,5,-5,0,2,449,316,70.38,484,365,75.41
3,20,20,0,3,1.5,5,-5,1,0,532,376,70.68,560,415,74.11
3,20,20,0,3,1.5,5,-5,1,1,522,369,70.69,556,412,74.1
3,20,20,0,3,1.5,5,-5,1,2,449,316,70.38,484,365,75.41
3,20,20,0,3,1.5,5,-5,2,0,410,294,71.71,463,335,72.35
3,20,20,0,3,1.5,5,-5,2,1,410,294,71.71,463,335,72.35
3,20,20,0,3,1.5,5,-5,2,2,356,257,72.19,410,304,74.15
3,20,20,0,3,1.5,5,0,0,0,536,380,70.9,561,416,74.15
3,20,20,0,3,1.5,5,0,0,1,522,369,70.69,556,412,74.1
3,20,20,0,3,1.5,5,0,0,2,449,316,70.38,484,365,75.41
3,20,20,0,3,1.5,5,0,1,0,532,376,70.68,560,415,74.11
3,20,20,0,3,1.5,5,0,1,1,522,369,70.69,556,412,74.1
3,20,20,0,3,1.5,5,0,1,2,449,316,70.38,484,365,75.41
3,20,20,0,3,1.5,5,0,2,0,410,294,71.71,463,335,72.35
3,20,20,0,3,1.5,5,0,2,1,410,294,71.71,463,335,72.35
3,20,20,0,3,1.5,5,0,2,2,356,257,72.19,410,304,74.15
3,20,20,0,3,1.5,5,1,0,0,507,359,70.81,535,394,73.64
3,20,20,0,3,1.5,5,1,0,1,493,348,70.59,530,390,73.58
3,20,20,0,3,1.5,5,1,0,2,429,302,70.4,468,350,74.79
3,20,20,0,3,1.5,5,1,1,0,503,355,70.58,534,393,73.6
3,20,20,0,3,1.5,5,1,1,1,493,348,70.59,530,390,73.58
3,20,20,0,3,1.5,5,1,1,2,429,302,70.4,468,350,74.79
3,20,20,0,3,1.5,5,1,2,0,410,294,71.71,463,335,72.35
3,20,20,0,3,1.5,5,1,2,1,410,294,71.71,463,335,72.35
3,20,20,0,3,1.5,5,1,2,2,356,257,72.19,410,304,74.15
3,20,20,0,3,1.5,5,3,0,0,256,187,73.05,305,232,76.07
3,20,20,0,3,1.5,5,3,0,1,253,185,73.12,305,232,76.07
3,20,20,0,3,1.5,5,3,0,2,243,177,72.84,287,219,76.31
3,20,20,0,3,1.5,5,3,1,0,256,187,73.05,305,232,76.07
3,20,20,0,3,1.5,5,3,1,1,253,185,73.12,305,232,76.07
3,20,20,0,3,1.5,5,3,1,2,243,177,72.84,287,219,76.31
3,20,20,0,3,1.5,5,3,2,0,221,164,74.21,275,208,75.64
3,20,20,0,3,1.5,5,3,2,1,221,164,74.21,275,208,75.64
3,20,20,0,3,1.5,5,3,2,2,212,157,74.06,259,197,76.06
3,20,20,0,3,1.5,5,5,0,0,68,49,72.06,101,78,77.23
3,20,20,0,3,1.5,5,5,0,1,68,49,72.06,101,78,77.23
3,20,20,0,3,1.5,5,5,0,2,67,49,73.13,99,76,76.77
3,20,20,0,3,1.5,5,5,1,0,68,49,72.06,101,78,77.23
3,20,20,0,3,1.5,5,5,1,1,68,49,72.06,101,78,77.23
3,20,20,0,3,1.5,5,5,1,2,67,49,73.13,99,76,76.77
3,20,20,0,3,1.5,5,5,2,0,60,44,73.33,92,70,76.09
3,20,20,0,3,1.5,5,5,2,1,60,44,73.33,92,70,76.09
3,20,20,0,3,1.5,5,5,2,2,59,44,74.58,91,69,75.82
3,20,20,0,3,3,0,-5,0,0,1003,719,71.68,1104,802,72.64
3,20,20,0,3,3,0,-5,0,1,804,587,73.01,905,665,73.48
3,20,20,0,3,3,0,-5,0,2,532,380,71.43,627,471,75.12
3,20,20,0,3,3,0,-5,1,0,923,664,71.94,1022,749,73.29
3,20,20,0,3,3,0,-5,1,1,800,584,73.0,899,660,73.41
3,20,20,0,3,3,0,-5,1,2,531,379,71.37,624,469,75.16
3,20,20,0,3,3,0,-5,2,0,655,486,74.2,754,549,72.81
3,20,20,0,3,3,0,-5,2,1,655,486,74.2,754,549,72.81
3,20,20,0,3,3,0,-5,2,2,443,322,72.69,525,393,74.86
3,20,20,0,3,3,0,0,0,0,616,442,71.75,699,528,75.54
3,20,20,0,3,3,0,0,0,1,578,411,71.11,663,498,75.11
3,20,20,0,3,3,0,0,0,2,459,323,70.37,523,402,76.86
3,20,20,0,3,3,0,0,1,0,607,433,71.33,689,519,75.33
3,20,20,0,3,3,0,0,1,1,578,411,71.11,663,498,75.11
3,20,20,0,3,3,0,0,1,2,459,323,70.37,523,402,76.86
3,20,20,0,3,3,0,0,2,0,489,353,72.19,579,431,74.44
3,20,20,0,3,3,0,0,2,1,489,353,72.19,579,431,74.44
3,20,20,0,3,3,0,0,2,2,385,277,71.95,457,349,76.37
3,20,20,0,3,3,0,1,0,0,480,340,70.83,535,403,75.33
3,20,20,0,3,3,0,1,0,1,457,320,70.02,520,390,75.0
3,20,20,0,3,3,0,1,0,2,387,272,70.28,441,337,76.42
3,20,20,0,3,3,0,1,1,0,476,336,70.59,535,403,75.33
3,20,20,0,3,3,0,1,1,1,457,320,70.02,520,390,75.0
3,20,20,0,3,3,0,1,1,2,387,272,70.28,441,337,76.42
3,20,20,0,3,3,0,1,2,0,390,278,71.28,462,344,74.46
3,20,20,0,3,3,0,1,2,1,390,278,71.28,462,344,74.46
3,20,20,0,3,3,0,1,2,2,328,237,72.26,391,299,76.47
3,20,20,0,3,3,0,3,0,0,209,151,72.25,257,196,76.26
3,20,20,0,3,3,0,3,0,1,206,149,72.33,257,196,76.26
3,20,20,0,3,3,0,3,0,2,199,143,71.86,241,185,76.76
3,20,20,0,3,3,0,3,1,0,209,151,72.25,257,196,76.26
3,20,20,0,3,3,0,3,1,1,206,149,72.33,257,196,76.26
3,20,20,0,3,3,0,3,1,2,199,143,71.86,241,185,76.76
3,20,20,0,3,3,0,3,2,0,176,129,73.3,233,178,76.39
3,20,20,0,3,3,0,3,2,1,176,129,73.3,233,178,76.39
3,20,20,0,3,3,0,3,2,2,170,124,72.94,219,169,77.17
3,20,20,0,3,3,0,5,0,0,56,42,75.0,87,67,77.01
3,20,20,0,3,3,0,5,0,1,56,42,75.0,87,67,77.01
3,20,20,0,3,3,0,5,0,2,56,42,75.0,86,66,76.74
3,20,20,0,3,3,0,5,1,0,56,42,75.0,87,67,77.01
3,20,20,0,3,3,0,5,1,1,56,42,75.0,87,67,77.01
3,20,20,0,3,3,0,5,1,2,56,42,75.0,86,66,76.74
3,20,20,0,3,3,0,5,2,0,49,37,75.51,79,60,75.95
3,20,20,0,3,3,0,5,2,1,49,37,75.51,79,60,75.95
3,20,20,0,3,3,0,5,2,2,49,37,75.51,79,60,75.95
3,20,20,0,3,3,1,-5,0,0,932,677,72.64,1037,759,73.19
3,20,20,0,3,3,1,-5,0,1,801,584,72.91,898,661,73.61
3,20,20,0,3,3,1,-5,0,2,531,379,71.37,623,470,75.44
3,20,20,0,3,3,1,-5,1,0,878,636,72.44,978,719,73.52
3,20,20,0,3,3,1,-5,1,1,798,582,72.93,894,657,73.49
3,20,20,0,3,3,1,-5,1,2,530,378,71.32,621,468,75.36
3,20,20,0,3,3,1,-5,2,0,655,486,74.2,751,548,72.97
3,20,20,0,3,3,1,-5,2,1,655,486,74.2,751,548,72.97
3,20,20,0,3,3,1,-5,2,2,443,322,72.69,523,393,75.14
3,20,20,0,3,3,1,0,0,0,616,442,71.75,699,528,75.54
3,20,20,0,3,3,1,0,0,1,578,411,71.11,663,498,75.11
3,20,20,0,3,3,1,0,0,2,459,323,70.37,523,402,76.86
3,20,20,0,3,3,1,0,1,0,607,433,71.33,689,519,75.33
3,20,20,0,3,3,1,0,1,1,578,411,71.11,663,498,75.11
3,20,20,0,3,3,1,0,1,2,459,323,70.37,523,402,76.86
3,20,20,0,3,3,1,0,2,0,489,353,72.19,579,431,74.44
3,20,20,0,3,3,1,0,2,1,489,353,72.19,579,431,74.44
3,20,20,0,3,3,1,0,2,2,385,277,71.95,457,349,76.37
3,20,20,0,3,3,1,1,0,0,480,340,70.83,535,403,75.33
3,20,20,0,3,3,1,1,0,1,457,320,70.02,520,390,75.0
3,20,20,0,3,3,1,1,0,2,387,272,70.28,441,337,76.42
3,20,20,0,3,3,1,1,1,0,476,336,70.59,535,403,75.33
3,20,20,0,3,3,1,1,1,1,457,320,70.02,520,390,75.0
3,20,20,0,3,3,1,1,1,2,387,272,70.28,441,337,76.42
3,20,20,0,3,3,1,1,2,0,390,278,71.28,462,344,74.46
3,20,20,0,3,3,1,1,2,1,390,278,71.28,462,344,74.46
3,20,20,0,3,3,1,1,2,2,328,237,72.26,391,299,76.47
3,20,20,0,3,3,1,3,0,0,209,151,72.25,257,196,76.26
3,20,20,0,3,3,1,3,0,1,206,149,72.33,257,196,76.26
3,20,20,0,3,3,1,3,0,2,199,143,71.86,241,185,76.76
3,20,20,0,3,3,1,3,1,0,209,151,72.25,257,196,76.26
3,20,20,0,3,3,1,3,1,1,206,149,72.33,257,196,76.26
3,20,20,0,3,3,1,3,1,2,199,143,71.86,241,185,76.76
3,20,20,0,3,3,1,3,2,0,176,129,73.3,233,178,76.39
3,20,20,0,3,3,1,3,2,1,176,129,73.3,233,178,76.39
3,20,20,0,3,3,1,3,2,2,170,124,72.94,219,169,77.17
3,20,20,0,3,3,1,5,0,0,56,42,75.0,87,67,77.01
3,20,20,0,3,3,1,5,0,1,56,42,75.0,87,67,77.01
3,20,20,0,3,3,1,5,0,2,56,42,75.0,86,66,76.74
3,20,20,0,3,3,1,5,1,0,56,42,75.0,87,67,77.01
3,20,20,0,3,3,1,5,1,1,56,42,75.0,87,67,77.01
3,20,20,0,3,3,1,5,1,2,56,42,75.0,86,66,76.74
3,20,20,0,3,3,1,5,2,0,49,37,75.51,79,60,75.95
3,20,20,0,3,3,1,5,2,1,49,37,75.51,79,60,75.95
3,20,20,0,3,3,1,5,2,2,49,37,75.51,79,60,75.95
3,20,20,0,3,3,3,-5,0,0,696,502,72.13,799,600,75.09
3,20,20,0,3,3,3,-5,0,1,650,465,71.54,753,564,74.9
3,20,20,0,3,3,3,-5,0,2,482,339,70.33,573,437,76.27
3,20,20,0,3,3,3,-5,1,0,679,487,71.72,777,583,75.03
3,20,20,0,3,3,3,-5,1,1,650,465,71.54,751,562,74.83
3,20,20,0,3,3,3,-5,1,2,482,339,70.33,571,435,76.18
3,20,20,0,3,3,3,-5,2,0,522,380,72.8,627,463,73.84
3,20,20,0,3,3,3,-5,2,1,522,380,72.8,627,463,73.84
3,20,20,0,3,3,3,-5,2,2,398,286,71.86,481,364,75.68
3,20,20,0,3,3,3,0,0,0,616,442,71.75,699,528,75.54
3,20,20,0,3,3,3,0,0,1,578,411,71.11,663,498,75.11
3,20,20,0,3,3,3,0,0,2,459,323,70.37,523,402,76.86
3,20,20,0,3,3,3,0,1,0,607,433,71.33,689,519,75.33
3,20,20,0,3,3,3,0,1,1,578,411,71.11,663,498,75.11
3,20,20,0,3,3,3,0,1,2,459,323,70.37,523,402,76.86
3,20,20,0,3,3,3,0,2,0,489,353,72.19,579,431,74.44
3,20,20,0,3,3,3,0,2,1,489,353,72.19,579,431,74.44
3,20,20,0,3,3,3,0,2,2,385,277,71.95,457,349,76.37
3,20,20,0,3,3,3,1,0,0,480,340,70.83,535,403,75.33
3,20,20,0,3,3,3,1,0,1,457,320,70.02,520,390,75.0
3,20,20,0,3,3,3,1,0,2,387,272,70.28,441,337,76.42
3,20,20,0,3,3,3,1,1,0,476,336,70.59,535,403,75.33
3,20,20,0,3,3,3,1,1,1,457,320,70.02,520,390,75.0
3,20,20,0,3,3,3,1,1,2,387,272,70.28,441,337,76.42
3,20,20,0,3,3,3,1,2,0,390,278,71.28,462,344,74.46
3,20,20,0,3,3,3,1,2,1,390,278,71.28,462,344,74.46
3,20,20,0,3,3,3,1,2,2,328,237,72.26,391,299,76.47
3,20,20,0,3,3,3,3,0,0,209,151,72.25,257,196,76.26
3,20,20,0,3,3,3,3,0,1,206,149,72.33,257,196,76.26
3,20,20,0,3,3,3,3,0,2,199,143,71.86,241,185,76.76
3,20,20,0,3,3,3,3,1,0,209,151,72.25,257,196,76.26
3,20,20,0,3,3,3,3,1,1,206,149,72.33,257,196,76.26
3,20,20,0,3,3,3,3,1,2,199,143,71.86,241,185,76.76
3,20,20,0,3,3,3,3,2,0,176,129,73.3,233,178,76.39
3,20,20,0,3,3,3,3,2,1,176,129,73.3,233,178,76.39
3,20,20,0,3,3,3,3,2,2,170,124,72.94,219,169,77.17
3,20,20,0,3,3,3,5,0,0,56,42,75.0,87,67,77.01
3,20,20,0,3,3,3,5,0,1,56,42,75.0,87,67,77.01
3,20,20,0,3,3,3,5,0,2,56,42,75.0,86,66,76.74
3,20,20,0,3,3,3,5,1,0,56,42,75.0,87,67,77.01
3,20,20,0,3,3,3,5,1,1,56,42,75.0,87,67,77.01
3,20,20,0,3,3,3,5,1,2,56,42,75.0,86,66,76.74
3,20,20,0,3,3,3,5,2,0,49,37,75.51,79,60,75.95
3,20,20,0,3,3,3,5,2,1,49,37,75.51,79,60,75.95
3,20,20,0,3,3,3,5,2,2,49,37,75.51,79,60,75.95
3,20,20,0,3,3,5,-5,0,0,436,307,70.41,475,352,74.11
3,20,20,0,3,3,5,-5,0,1,422,296,70.14,471,349,74.1
3,20,20,0,3,3,5,-5,0,2,360,250,69.44,407,309,75.92
3,20,20,0,3,3,5,-5,1,0,432,303,70.14,475,352,74.11
3,20,20,0,3,3,5,-5,1,1,422,296,70.14,471,349,74.1
3,20,20,0,3,3,5,-5,1,2,360,250,69.44,407,309,75.92
3,20,20,0,3,3,5,-5,2,0,333,238,71.47,388,282,72.68
3,20,20,0,3,3,5,-5,2,1,333,238,71.47,388,282,72.68
3,20,20,0,3,3,5,-5,2,2,286,204,71.33,341,256,75.07
3,20,20,0,3,3,5,0,0,0,436,307,70.41,475,352,74.11
3,20,20,0,3,3,5,0,0,1,422,296,70.14,471,349,74.1
3,20,20,0,3,3,5,0,0,2,360,250,69.44,407,309,75.92
3,20,20,0,3,3,5,0,1,0,432,303,70.14,475,352,74.11
3,20,20,0,3,3,5,0,1,1,422,296,70.14,471,349,74.1
3,20,20,0,3,3,5,0,1,2,360,250,69.44,407,309,75.92
3,20,20,0,3,3,5,0,2,0,333,238,71.47,388,282,72.68
3,20,20,0,3,3,5,0,2,1,333,238,71.47,388,282,72.68
3,20,20,0,3,3,5,0,2,2,286,204,71.33,341,256,75.07
3,20,20,0,3,3,5,1,0,0,414,291,70.29,450,331,73.56
3,20,20,0,3,3,5,1,0,1,400,280,70.0,446,328,73.54
3,20,20,0,3,3,5,1,0,2,345,239,69.28,391,294,75.19
3,20,20,0,3,3,5,1,1,0,410,287,70.0,450,331,73.56
3,20,20,0,3,3,5,1,1,1,400,280,70.0,446,328,73.54
3,20,20,0,3,3,5,1,1,2,345,239,69.28,391,294,75.19
3,20,20,0,3,3,5,1,2,0,333,238,71.47,388,282,72.68
3,20,20,0,3,3,5,1,2,1,333,238,71.47,388,282,72.68
3,20,20,0,3,3,5,1,2,2,286,204,71.33,341,256,75.07
3,20,20,0,3,3,5,3,0,0,209,151,72.25,257,196,76.26
3,20,20,0,3,3,5,3,0,1,206,149,72.33,257,196,76.26
3,20,20,0,3,3,5,3,0,2,199,143,71.86,241,185,76.76
3,20,20,0,3,3,5,3,1,0,209,151,72.25,257,196,76.26
3,20,20,0,3,3,5,3,1,1,206,149,72.33,257,196,76.26
3,20,20,0,3,3,5,3,1,2,199,143,71.86,241,185,76.76
3,20,20,0,3,3,5,3,2,0,176,129,73.3,233,178,76.39
3,20,20,0,3,3,5,3,2,1,176,129,73.3,233,178,76.39
3,20,20,0,3,3,5,3,2,2,170,124,72.94,219,169,77.17
3,20,20,0,3,3,5,5,0,0,56,42,75.0,87,67,77.01
3,20,20,0,3,3,5,5,0,1,56,42,75.0,87,67,77.01
3,20,20,0,3,3,5,5,0,2,56,42,75.0,86,66,76.74
3,20,20,0,3,3,5,5,1,0,56,42,75.0,87,67,77.01
3,20,20,0,3,3,5,5,1,1,56,42,75.0,87,67,77.01
3,20,20,0,3,3,5,5,1,2,56,42,75.0,86,66,76.74
3,20,20,0,3,3,5,5,2,0,49,37,75.51,79,60,75.95
3,20,20,0,3,3,5,5,2,1,49,37,75.51,79,60,75.95
3,20,20,0,3,3,5,5,2,2,49,37,75.51,79,60,75.95
3,20,20,0,5,1.5,0,-5,0,0,941,679,72.16,1045,761,72.82
3,20,20,0,5,1.5,0,-5,0,1,758,553,72.96,850,622,73.18
3,20,20,0,5,1.5,0,-5,0,2,504,362,71.83,574,431,75.09
3,20,20,0,5,1.5,0,-5,1,0,872,629,72.13,971,708,72.91
3,20,20,0,5,1.5,0,-5,1,1,754,550,72.94,845,617,73.02
