EMA,PullbackBars,Shape,Prior24Min,CurrentSlopeMin,Gap1Min,Gap2OrPenMin,PenMax,RecoveryOrDispMin,DevN,DevTarget,DevRate,HoldN,HoldTarget,HoldRate
24,1,tail_1,20,10,1.5,3,7,2,36,23,63.89,32,18,56.25
24,1,tail_1,20,10,3,1.5,5,0,17,12,70.59,28,18,64.29
24,1,tail_1,20,10,3,1.5,5,1,17,12,70.59,28,18,64.29
24,1,tail_1,20,10,3,1.5,5,2,17,12,70.59,28,18,64.29
24,1,tail_1,20,10,3,1.5,7,0,17,12,70.59,28,18,64.29
24,1,tail_1,20,10,3,1.5,7,1,17,12,70.59,28,18,64.29
24,1,tail_1,20,10,3,1.5,7,2,17,12,70.59,28,18,64.29
24,1,tail_1,20,10,3,3,5,0,11,7,63.64,21,13,61.9
24,1,tail_1,20,10,3,3,5,1,11,7,63.64,21,13,61.9
24,1,tail_1,20,10,3,3,5,2,11,7,63.64,21,13,61.9
24,1,tail_1,20,10,3,3,7,0,11,7,63.64,21,13,61.9
24,1,tail_1,20,10,3,3,7,1,11,7,63.64,21,13,61.9
24,1,tail_1,20,10,3,3,7,2,11,7,63.64,21,13,61.9
24,1,tail_1,20,15,1.5,1.5,5,0,32,21,65.62,31,19,61.29
24,1,tail_1,20,15,1.5,1.5,5,1,32,21,65.62,31,19,61.29
24,1,tail_1,20,15,1.5,1.5,5,2,32,21,65.62,31,19,61.29
24,1,tail_1,20,15,1.5,1.5,7,0,32,21,65.62,31,19,61.29
24,1,tail_1,20,15,1.5,1.5,7,1,32,21,65.62,31,19,61.29
24,1,tail_1,20,15,1.5,1.5,7,2,32,21,65.62,31,19,61.29
24,1,tail_1,20,15,1.5,3,5,0,22,16,72.73,20,11,55.0
24,1,tail_1,20,15,1.5,3,5,1,22,16,72.73,20,11,55.0
24,1,tail_1,20,15,1.5,3,5,2,22,16,72.73,20,11,55.0
24,1,tail_1,20,15,1.5,3,7,0,22,16,72.73,20,11,55.0
24,1,tail_1,20,15,1.5,3,7,1,22,16,72.73,20,11,55.0
24,1,tail_1,20,15,1.5,3,7,2,22,16,72.73,20,11,55.0
24,1,tail_1,20,15,3,1.5,5,0,13,10,76.92,19,12,63.16
24,1,tail_1,20,15,3,1.5,5,1,13,10,76.92,19,12,63.16
24,1,tail_1,20,15,3,1.5,5,2,13,10,76.92,19,12,63.16
24,1,tail_1,20,15,3,1.5,7,0,13,10,76.92,19,12,63.16
24,1,tail_1,20,15,3,1.5,7,1,13,10,76.92,19,12,63.16
24,1,tail_1,20,15,3,1.5,7,2,13,10,76.92,19,12,63.16
24,1,tail_1,20,15,3,3,5,0,9,7,77.78,15,9,60.0
24,1,tail_1,20,15,3,3,5,1,9,7,77.78,15,9,60.0
24,1,tail_1,20,15,3,3,5,2,9,7,77.78,15,9,60.0
24,1,tail_1,20,15,3,3,7,0,9,7,77.78,15,9,60.0
24,1,tail_1,20,15,3,3,7,1,9,7,77.78,15,9,60.0
24,1,tail_1,20,15,3,3,7,2,9,7,77.78,15,9,60.0
24,1,tail_1,30,0,1.5,1.5,5,0,53,37,69.81,43,30,69.77
24,1,tail_1,30,0,1.5,1.5,5,1,53,37,69.81,43,30,69.77
24,1,tail_1,30,0,1.5,1.5,5,2,53,37,69.81,43,30,69.77
24,1,tail_1,30,0,1.5,1.5,7,0,53,37,69.81,43,30,69.77
24,1,tail_1,30,0,1.5,1.5,7,1,53,37,69.81,43,30,69.77
24,1,tail_1,30,0,1.5,1.5,7,2,53,37,69.81,43,30,69.77
24,1,tail_1,30,0,1.5,3,5,0,32,21,65.62,28,17,60.71
24,1,tail_1,30,0,1.5,3,5,1,32,21,65.62,28,17,60.71
24,1,tail_1,30,0,1.5,3,5,2,32,21,65.62,28,17,60.71
24,1,tail_1,30,0,1.5,3,7,0,32,21,65.62,28,17,60.71
24,1,tail_1,30,0,1.5,3,7,1,32,21,65.62,28,17,60.71
24,1,tail_1,30,0,1.5,3,7,2,32,21,65.62,28,17,60.71
24,1,tail_1,30,0,3,1.5,5,0,17,13,76.47,25,17,68.0
24,1,tail_1,30,0,3,1.5,5,1,17,13,76.47,25,17,68.0
24,1,tail_1,30,0,3,1.5,5,2,17,13,76.47,25,17,68.0
24,1,tail_1,30,0,3,1.5,7,0,17,13,76.47,25,17,68.0
24,1,tail_1,30,0,3,1.5,7,1,17,13,76.47,25,17,68.0
24,1,tail_1,30,0,3,1.5,7,2,17,13,76.47,25,17,68.0
24,1,tail_1,30,0,3,3,5,0,11,8,72.73,18,12,66.67
24,1,tail_1,30,0,3,3,5,1,11,8,72.73,18,12,66.67
24,1,tail_1,30,0,3,3,5,2,11,8,72.73,18,12,66.67
24,1,tail_1,30,0,3,3,7,0,11,8,72.73,18,12,66.67
24,1,tail_1,30,0,3,3,7,1,11,8,72.73,18,12,66.67
24,1,tail_1,30,0,3,3,7,2,11,8,72.73,18,12,66.67
24,1,tail_1,30,10,1.5,1.5,5,0,30,21,70.0,33,23,69.7
24,1,tail_1,30,10,1.5,1.5,5,1,30,21,70.0,33,23,69.7
24,1,tail_1,30,10,1.5,1.5,5,2,30,21,70.0,33,23,69.7
24,1,tail_1,30,10,1.5,1.5,7,0,30,21,70.0,33,23,69.7
24,1,tail_1,30,10,1.5,1.5,7,1,30,21,70.0,33,23,69.7
24,1,tail_1,30,10,1.5,1.5,7,2,30,21,70.0,33,23,69.7
24,1,tail_1,30,10,1.5,3,5,0,15,9,60.0,21,13,61.9
24,1,tail_1,30,10,1.5,3,5,1,15,9,60.0,21,13,61.9
24,1,tail_1,30,10,1.5,3,5,2,15,9,60.0,21,13,61.9
24,1,tail_1,30,10,1.5,3,7,0,15,9,60.0,21,13,61.9
24,1,tail_1,30,10,1.5,3,7,1,15,9,60.0,21,13,61.9
24,1,tail_1,30,10,1.5,3,7,2,15,9,60.0,21,13,61.9
24,1,tail_1,30,10,3,1.5,5,0,15,11,73.33,24,16,66.67
24,1,tail_1,30,10,3,1.5,5,1,15,11,73.33,24,16,66.67
24,1,tail_1,30,10,3,1.5,5,2,15,11,73.33,24,16,66.67
24,1,tail_1,30,10,3,1.5,7,0,15,11,73.33,24,16,66.67
24,1,tail_1,30,10,3,1.5,7,1,15,11,73.33,24,16,66.67
24,1,tail_1,30,10,3,1.5,7,2,15,11,73.33,24,16,66.67
24,1,tail_1,30,10,3,3,5,0,9,6,66.67,17,11,64.71
24,1,tail_1,30,10,3,3,5,1,9,6,66.67,17,11,64.71
24,1,tail_1,30,10,3,3,5,2,9,6,66.67,17,11,64.71
24,1,tail_1,30,10,3,3,7,0,9,6,66.67,17,11,64.71
24,1,tail_1,30,10,3,3,7,1,9,6,66.67,17,11,64.71
24,1,tail_1,30,10,3,3,7,2,9,6,66.67,17,11,64.71
24,1,tail_1,30,15,1.5,1.5,5,0,16,12,75.0,18,13,72.22
24,1,tail_1,30,15,1.5,1.5,5,1,16,12,75.0,18,13,72.22
24,1,tail_1,30,15,1.5,1.5,5,2,16,12,75.0,18,13,72.22
24,1,tail_1,30,15,1.5,1.5,7,0,16,12,75.0,18,13,72.22
24,1,tail_1,30,15,1.5,1.5,7,1,16,12,75.0,18,13,72.22
24,1,tail_1,30,15,1.5,1.5,7,2,16,12,75.0,18,13,72.22
24,1,tail_1,30,15,1.5,3,5,0,9,7,77.78,11,7,63.64
24,1,tail_1,30,15,1.5,3,5,1,9,7,77.78,11,7,63.64
24,1,tail_1,30,15,1.5,3,5,2,9,7,77.78,11,7,63.64
24,1,tail_1,30,15,1.5,3,7,0,9,7,77.78,11,7,63.64
24,1,tail_1,30,15,1.5,3,7,1,9,7,77.78,11,7,63.64
24,1,tail_1,30,15,1.5,3,7,2,9,7,77.78,11,7,63.64
24,1,tail_1,30,15,3,1.5,5,0,11,9,81.82,15,10,66.67
24,1,tail_1,30,15,3,1.5,5,1,11,9,81.82,15,10,66.67
24,1,tail_1,30,15,3,1.5,5,2,11,9,81.82,15,10,66.67
24,1,tail_1,30,15,3,1.5,7,0,11,9,81.82,15,10,66.67
24,1,tail_1,30,15,3,1.5,7,1,11,9,81.82,15,10,66.67
24,1,tail_1,30,15,3,1.5,7,2,11,9,81.82,15,10,66.67
24,1,tail_1,30,15,3,3,5,0,7,6,85.71,11,7,63.64
24,1,tail_1,30,15,3,3,5,1,7,6,85.71,11,7,63.64
24,1,tail_1,30,15,3,3,5,2,7,6,85.71,11,7,63.64
24,1,tail_1,30,15,3,3,7,0,7,6,85.71,11,7,63.64
24,1,tail_1,30,15,3,3,7,1,7,6,85.71,11,7,63.64
24,1,tail_1,30,15,3,3,7,2,7,6,85.71,11,7,63.64
24,1,tail_1,39,0,1.5,1.5,5,0,22,14,63.64,18,13,72.22
24,1,tail_1,39,0,1.5,1.5,5,1,22,14,63.64,18,13,72.22
24,1,tail_1,39,0,1.5,1.5,5,2,22,14,63.64,18,13,72.22
24,1,tail_1,39,0,1.5,1.5,7,0,22,14,63.64,18,13,72.22
24,1,tail_1,39,0,1.5,1.5,7,1,22,14,63.64,18,13,72.22
24,1,tail_1,39,0,1.5,1.5,7,2,22,14,63.64,18,13,72.22
24,1,tail_1,39,0,1.5,3,5,0,14,8,57.14,15,11,73.33
24,1,tail_1,39,0,1.5,3,5,1,14,8,57.14,15,11,73.33
24,1,tail_1,39,0,1.5,3,5,2,14,8,57.14,15,11,73.33
24,1,tail_1,39,0,1.5,3,7,0,14,8,57.14,15,11,73.33
24,1,tail_1,39,0,1.5,3,7,1,14,8,57.14,15,11,73.33
24,1,tail_1,39,0,1.5,3,7,2,14,8,57.14,15,11,73.33
24,1,tail_1,39,0,3,1.5,5,0,12,8,66.67,14,10,71.43
24,1,tail_1,39,0,3,1.5,5,1,12,8,66.67,14,10,71.43
24,1,tail_1,39,0,3,1.5,5,2,12,8,66.67,14,10,71.43
24,1,tail_1,39,0,3,1.5,7,0,12,8,66.67,14,10,71.43
24,1,tail_1,39,0,3,1.5,7,1,12,8,66.67,14,10,71.43
24,1,tail_1,39,0,3,1.5,7,2,12,8,66.67,14,10,71.43
24,1,tail_1,39,0,3,3,5,0,7,4,57.14,11,8,72.73
24,1,tail_1,39,0,3,3,5,1,7,4,57.14,11,8,72.73
24,1,tail_1,39,0,3,3,5,2,7,4,57.14,11,8,72.73
24,1,tail_1,39,0,3,3,7,0,7,4,57.14,11,8,72.73
24,1,tail_1,39,0,3,3,7,1,7,4,57.14,11,8,72.73
24,1,tail_1,39,0,3,3,7,2,7,4,57.14,11,8,72.73
24,1,tail_1,39,10,1.5,1.5,5,0,13,8,61.54,14,10,71.43
24,1,tail_1,39,10,1.5,1.5,5,1,13,8,61.54,14,10,71.43
24,1,tail_1,39,10,1.5,1.5,5,2,13,8,61.54,14,10,71.43
24,1,tail_1,39,10,1.5,1.5,7,0,13,8,61.54,14,10,71.43
24,1,tail_1,39,10,1.5,1.5,7,1,13,8,61.54,14,10,71.43
24,1,tail_1,39,10,1.5,1.5,7,2,13,8,61.54,14,10,71.43
24,1,tail_1,39,10,1.5,3,5,0,7,3,42.86,11,8,72.73
24,1,tail_1,39,10,1.5,3,5,1,7,3,42.86,11,8,72.73
24,1,tail_1,39,10,1.5,3,5,2,7,3,42.86,11,8,72.73
24,1,tail_1,39,10,1.5,3,7,0,7,3,42.86,11,8,72.73
24,1,tail_1,39,10,1.5,3,7,1,7,3,42.86,11,8,72.73
24,1,tail_1,39,10,1.5,3,7,2,7,3,42.86,11,8,72.73
24,1,tail_1,39,10,3,1.5,5,0,10,6,60.0,13,9,69.23
24,1,tail_1,39,10,3,1.5,5,1,10,6,60.0,13,9,69.23
24,1,tail_1,39,10,3,1.5,5,2,10,6,60.0,13,9,69.23
24,1,tail_1,39,10,3,1.5,7,0,10,6,60.0,13,9,69.23
24,1,tail_1,39,10,3,1.5,7,1,10,6,60.0,13,9,69.23
24,1,tail_1,39,10,3,1.5,7,2,10,6,60.0,13,9,69.23
24,1,tail_1,39,10,3,3,5,0,5,2,40.0,10,7,70.0
24,1,tail_1,39,10,3,3,5,1,5,2,40.0,10,7,70.0
24,1,tail_1,39,10,3,3,5,2,5,2,40.0,10,7,70.0
24,1,tail_1,39,10,3,3,7,0,5,2,40.0,10,7,70.0
24,1,tail_1,39,10,3,3,7,1,5,2,40.0,10,7,70.0
24,1,tail_1,39,10,3,3,7,2,5,2,40.0,10,7,70.0
24,1,tail_1,39,15,1.5,1.5,5,0,8,5,62.5,6,5,83.33
24,1,tail_1,39,15,1.5,1.5,5,1,8,5,62.5,6,5,83.33
24,1,tail_1,39,15,1.5,1.5,5,2,8,5,62.5,6,5,83.33
24,1,tail_1,39,15,1.5,1.5,7,0,8,5,62.5,6,5,83.33
24,1,tail_1,39,15,1.5,1.5,7,1,8,5,62.5,6,5,83.33
24,1,tail_1,39,15,1.5,1.5,7,2,8,5,62.5,6,5,83.33
24,1,tail_1,39,15,1.5,3,5,0,4,2,50.0,5,4,80.0
24,1,tail_1,39,15,1.5,3,5,1,4,2,50.0,5,4,80.0
24,1,tail_1,39,15,1.5,3,5,2,4,2,50.0,5,4,80.0
24,1,tail_1,39,15,1.5,3,7,0,4,2,50.0,5,4,80.0
24,1,tail_1,39,15,1.5,3,7,1,4,2,50.0,5,4,80.0
24,1,tail_1,39,15,1.5,3,7,2,4,2,50.0,5,4,80.0
24,1,tail_1,39,15,3,1.5,5,0,7,5,71.43,6,5,83.33
24,1,tail_1,39,15,3,1.5,5,1,7,5,71.43,6,5,83.33
24,1,tail_1,39,15,3,1.5,5,2,7,5,71.43,6,5,83.33
24,1,tail_1,39,15,3,1.5,7,0,7,5,71.43,6,5,83.33
24,1,tail_1,39,15,3,1.5,7,1,7,5,71.43,6,5,83.33
24,1,tail_1,39,15,3,1.5,7,2,7,5,71.43,6,5,83.33
24,1,tail_1,39,15,3,3,5,0,3,2,66.67,5,4,80.0
24,1,tail_1,39,15,3,3,5,1,3,2,66.67,5,4,80.0
24,1,tail_1,39,15,3,3,5,2,3,2,66.67,5,4,80.0
24,1,tail_1,39,15,3,3,7,0,3,2,66.67,5,4,80.0
24,1,tail_1,39,15,3,3,7,1,3,2,66.67,5,4,80.0
24,1,tail_1,39,15,3,3,7,2,3,2,66.67,5,4,80.0
24,1,tail_1,45,0,1.5,1.5,5,0,6,5,83.33,4,3,75.0
24,1,tail_1,45,0,1.5,1.5,5,1,6,5,83.33,4,3,75.0
24,1,tail_1,45,0,1.5,1.5,5,2,6,5,83.33,4,3,75.0
24,1,tail_1,45,0,1.5,1.5,7,0,6,5,83.33,4,3,75.0
24,1,tail_1,45,0,1.5,1.5,7,1,6,5,83.33,4,3,75.0
24,1,tail_1,45,0,1.5,1.5,7,2,6,5,83.33,4,3,75.0
24,1,tail_1,45,0,1.5,3,5,0,3,2,66.67,3,2,66.67
24,1,tail_1,45,0,1.5,3,5,1,3,2,66.67,3,2,66.67
24,1,tail_1,45,0,1.5,3,5,2,3,2,66.67,3,2,66.67
24,1,tail_1,45,0,1.5,3,7,0,3,2,66.67,3,2,66.67
24,1,tail_1,45,0,1.5,3,7,1,3,2,66.67,3,2,66.67
24,1,tail_1,45,0,1.5,3,7,2,3,2,66.67,3,2,66.67
24,1,tail_1,45,0,3,1.5,5,0,4,4,100.0,2,2,100.0
24,1,tail_1,45,0,3,1.5,5,1,4,4,100.0,2,2,100.0
24,1,tail_1,45,0,3,1.5,5,2,4,4,100.0,2,2,100.0
24,1,tail_1,45,0,3,1.5,7,0,4,4,100.0,2,2,100.0
24,1,tail_1,45,0,3,1.5,7,1,4,4,100.0,2,2,100.0
24,1,tail_1,45,0,3,1.5,7,2,4,4,100.0,2,2,100.0
24,1,tail_1,45,0,3,3,5,0,1,1,100.0,1,1,100.0
24,1,tail_1,45,0,3,3,5,1,1,1,100.0,1,1,100.0
24,1,tail_1,45,0,3,3,5,2,1,1,100.0,1,1,100.0
24,1,tail_1,45,0,3,3,7,0,1,1,100.0,1,1,100.0
24,1,tail_1,45,0,3,3,7,1,1,1,100.0,1,1,100.0
24,1,tail_1,45,0,3,3,7,2,1,1,100.0,1,1,100.0
24,1,tail_1,45,10,1.5,1.5,5,0,3,3,100.0,1,1,100.0
24,1,tail_1,45,10,1.5,1.5,5,1,3,3,100.0,1,1,100.0
24,1,tail_1,45,10,1.5,1.5,5,2,3,3,100.0,1,1,100.0
24,1,tail_1,45,10,1.5,1.5,7,0,3,3,100.0,1,1,100.0
24,1,tail_1,45,10,1.5,1.5,7,1,3,3,100.0,1,1,100.0
24,1,tail_1,45,10,1.5,1.5,7,2,3,3,100.0,1,1,100.0
24,1,tail_1,45,10,3,1.5,5,0,3,3,100.0,1,1,100.0
24,1,tail_1,45,10,3,1.5,5,1,3,3,100.0,1,1,100.0
24,1,tail_1,45,10,3,1.5,5,2,3,3,100.0,1,1,100.0
24,1,tail_1,45,10,3,1.5,7,0,3,3,100.0,1,1,100.0
24,1,tail_1,45,10,3,1.5,7,1,3,3,100.0,1,1,100.0
24,1,tail_1,45,10,3,1.5,7,2,3,3,100.0,1,1,100.0
24,1,tail_1,45,15,1.5,1.5,5,0,3,3,100.0,1,1,100.0
24,1,tail_1,45,15,1.5,1.5,5,1,3,3,100.0,1,1,100.0
24,1,tail_1,45,15,1.5,1.5,5,2,3,3,100.0,1,1,100.0
24,1,tail_1,45,15,1.5,1.5,7,0,3,3,100.0,1,1,100.0
24,1,tail_1,45,15,1.5,1.5,7,1,3,3,100.0,1,1,100.0
24,1,tail_1,45,15,1.5,1.5,7,2,3,3,100.0,1,1,100.0
24,1,tail_1,45,15,3,1.5,5,0,3,3,100.0,1,1,100.0
24,1,tail_1,45,15,3,1.5,5,1,3,3,100.0,1,1,100.0
24,1,tail_1,45,15,3,1.5,5,2,3,3,100.0,1,1,100.0
24,1,tail_1,45,15,3,1.5,7,0,3,3,100.0,1,1,100.0
24,1,tail_1,45,15,3,1.5,7,1,3,3,100.0,1,1,100.0
24,1,tail_1,45,15,3,1.5,7,2,3,3,100.0,1,1,100.0
24,1,tail_2_3,20,0,1.5,1.5,5,0,101,74,73.27,138,84,60.87
24,1,tail_2_3,20,0,1.5,1.5,5,1,101,74,73.27,138,84,60.87
24,1,tail_2_3,20,0,1.5,1.5,5,2,56,42,75.0,66,38,57.58
24,1,tail_2_3,20,0,1.5,1.5,7,0,101,74,73.27,138,84,60.87
24,1,tail_2_3,20,0,1.5,1.5,7,1,101,74,73.27,138,84,60.87
24,1,tail_2_3,20,0,1.5,1.5,7,2,56,42,75.0,66,38,57.58
24,1,tail_2_3,20,0,1.5,3,5,0,71,51,71.83,110,66,60.0
24,1,tail_2_3,20,0,1.5,3,5,1,71,51,71.83,110,66,60.0
24,1,tail_2_3,20,0,1.5,3,5,2,39,29,74.36,54,32,59.26
24,1,tail_2_3,20,0,1.5,3,7,0,71,51,71.83,110,66,60.0
24,1,tail_2_3,20,0,1.5,3,7,1,71,51,71.83,110,66,60.0
24,1,tail_2_3,20,0,1.5,3,7,2,39,29,74.36,54,32,59.26
24,1,tail_2_3,20,0,3,1.5,5,0,49,35,71.43,56,27,48.21
24,1,tail_2_3,20,0,3,1.5,5,1,49,35,71.43,56,27,48.21
24,1,tail_2_3,20,0,3,1.5,5,2,27,19,70.37,26,12,46.15
24,1,tail_2_3,20,0,3,1.5,7,0,49,35,71.43,56,27,48.21
24,1,tail_2_3,20,0,3,1.5,7,1,49,35,71.43,56,27,48.21
24,1,tail_2_3,20,0,3,1.5,7,2,27,19,70.37,26,12,46.15
24,1,tail_2_3,20,0,3,3,5,0,40,27,67.5,47,21,44.68
24,1,tail_2_3,20,0,3,3,5,1,40,27,67.5,47,21,44.68
24,1,tail_2_3,20,0,3,3,5,2,23,15,65.22,22,10,45.45
24,1,tail_2_3,20,0,3,3,7,0,40,27,67.5,47,21,44.68
24,1,tail_2_3,20,0,3,3,7,1,40,27,67.5,47,21,44.68
24,1,tail_2_3,20,0,3,3,7,2,23,15,65.22,22,10,45.45
24,1,tail_2_3,20,10,1.5,1.5,5,0,78,55,70.51,110,66,60.0
24,1,tail_2_3,20,10,1.5,1.5,5,1,78,55,70.51,110,66,60.0
24,1,tail_2_3,20,10,1.5,1.5,5,2,43,31,72.09,50,27,54.0
24,1,tail_2_3,20,10,1.5,1.5,7,0,78,55,70.51,110,66,60.0
24,1,tail_2_3,20,10,1.5,1.5,7,1,78,55,70.51,110,66,60.0
24,1,tail_2_3,20,10,1.5,1.5,7,2,43,31,72.09,50,27,54.0
24,1,tail_2_3,20,10,1.5,3,5,0,55,38,69.09,86,50,58.14
24,1,tail_2_3,20,10,1.5,3,5,1,55,38,69.09,86,50,58.14
24,1,tail_2_3,20,10,1.5,3,5,2,31,22,70.97,40,22,55.0
24,1,tail_2_3,20,10,1.5,3,7,0,55,38,69.09,86,50,58.14
24,1,tail_2_3,20,10,1.5,3,7,1,55,38,69.09,86,50,58.14
24,1,tail_2_3,20,10,1.5,3,7,2,31,22,70.97,40,22,55.0
24,1,tail_2_3,20,10,3,1.5,5,0,46,32,69.57,50,24,48.0
24,1,tail_2_3,20,10,3,1.5,5,1,46,32,69.57,50,24,48.0
24,1,tail_2_3,20,10,3,1.5,5,2,24,16,66.67,23,10,43.48
24,1,tail_2_3,20,10,3,1.5,7,0,46,32,69.57,50,24,48.0
24,1,tail_2_3,20,10,3,1.5,7,1,46,32,69.57,50,24,48.0
24,1,tail_2_3,20,10,3,1.5,7,2,24,16,66.67,23,10,43.48
24,1,tail_2_3,20,10,3,3,5,0,38,25,65.79,41,18,43.9
24,1,tail_2_3,20,10,3,3,5,1,38,25,65.79,41,18,43.9
24,1,tail_2_3,20,10,3,3,5,2,21,13,61.9,19,8,42.11
24,1,tail_2_3,20,10,3,3,7,0,38,25,65.79,41,18,43.9
24,1,tail_2_3,20,10,3,3,7,1,38,25,65.79,41,18,43.9
24,1,tail_2_3,20,10,3,3,7,2,21,13,61.9,19,8,42.11
24,1,tail_2_3,20,15,1.5,1.5,5,0,63,44,69.84,80,44,55.0
24,1,tail_2_3,20,15,1.5,1.5,5,1,63,44,69.84,80,44,55.0
24,1,tail_2_3,20,15,1.5,1.5,5,2,31,21,67.74,37,18,48.65
24,1,tail_2_3,20,15,1.5,1.5,7,0,63,44,69.84,80,44,55.0
24,1,tail_2_3,20,15,1.5,1.5,7,1,63,44,69.84,80,44,55.0
24,1,tail_2_3,20,15,1.5,1.5,7,2,31,21,67.74,37,18,48.65
24,1,tail_2_3,20,15,1.5,3,5,0,46,32,69.57,62,32,51.61
24,1,tail_2_3,20,15,1.5,3,5,1,46,32,69.57,62,32,51.61
24,1,tail_2_3,20,15,1.5,3,5,2,24,16,66.67,28,13,46.43
24,1,tail_2_3,20,15,1.5,3,7,0,46,32,69.57,62,32,51.61
24,1,tail_2_3,20,15,1.5,3,7,1,46,32,69.57,62,32,51.61
24,1,tail_2_3,20,15,1.5,3,7,2,24,16,66.67,28,13,46.43
24,1,tail_2_3,20,15,3,1.5,5,0,43,31,72.09,47,23,48.94
24,1,tail_2_3,20,15,3,1.5,5,1,43,31,72.09,47,23,48.94
24,1,tail_2_3,20,15,3,1.5,5,2,22,15,68.18,22,9,40.91
24,1,tail_2_3,20,15,3,1.5,7,0,43,31,72.09,47,23,48.94
24,1,tail_2_3,20,15,3,1.5,7,1,43,31,72.09,47,23,48.94
24,1,tail_2_3,20,15,3,1.5,7,2,22,15,68.18,22,9,40.91
24,1,tail_2_3,20,15,3,3,5,0,35,24,68.57,39,17,43.59
24,1,tail_2_3,20,15,3,3,5,1,35,24,68.57,39,17,43.59
24,1,tail_2_3,20,15,3,3,5,2,19,12,63.16,18,7,38.89
24,1,tail_2_3,20,15,3,3,7,0,35,24,68.57,39,17,43.59
24,1,tail_2_3,20,15,3,3,7,1,35,24,68.57,39,17,43.59
24,1,tail_2_3,20,15,3,3,7,2,19,12,63.16,18,7,38.89
24,1,tail_2_3,30,0,1.5,1.5,5,0,66,52,78.79,70,39,55.71
24,1,tail_2_3,30,0,1.5,1.5,5,1,66,52,78.79,70,39,55.71
24,1,tail_2_3,30,0,1.5,1.5,5,2,38,32,84.21,37,19,51.35
24,1,tail_2_3,30,0,1.5,1.5,7,0,66,52,78.79,70,39,55.71
24,1,tail_2_3,30,0,1.5,1.5,7,1,66,52,78.79,70,39,55.71
24,1,tail_2_3,30,0,1.5,1.5,7,2,38,32,84.21,37,19,51.35
24,1,tail_2_3,30,0,1.5,3,5,0,50,39,78.0,59,32,54.24
24,1,tail_2_3,30,0,1.5,3,5,1,50,39,78.0,59,32,54.24
24,1,tail_2_3,30,0,1.5,3,5,2,27,23,85.19,32,17,53.12
24,1,tail_2_3,30,0,1.5,3,7,0,50,39,78.0,59,32,54.24
24,1,tail_2_3,30,0,1.5,3,7,1,50,39,78.0,59,32,54.24
24,1,tail_2_3,30,0,1.5,3,7,2,27,23,85.19,32,17,53.12
24,1,tail_2_3,30,0,3,1.5,5,0,40,31,77.5,44,21,47.73
24,1,tail_2_3,30,0,3,1.5,5,1,40,31,77.5,44,21,47.73
24,1,tail_2_3,30,0,3,1.5,5,2,22,18,81.82,22,8,36.36
24,1,tail_2_3,30,0,3,1.5,7,0,40,31,77.5,44,21,47.73
24,1,tail_2_3,30,0,3,1.5,7,1,40,31,77.5,44,21,47.73
24,1,tail_2_3,30,0,3,1.5,7,2,22,18,81.82,22,8,36.36
24,1,tail_2_3,30,0,3,3,5,0,32,24,75.0,35,15,42.86
24,1,tail_2_3,30,0,3,3,5,1,32,24,75.0,35,15,42.86
24,1,tail_2_3,30,0,3,3,5,2,18,14,77.78,18,6,33.33
24,1,tail_2_3,30,0,3,3,7,0,32,24,75.0,35,15,42.86
24,1,tail_2_3,30,0,3,3,7,1,32,24,75.0,35,15,42.86
24,1,tail_2_3,30,0,3,3,7,2,18,14,77.78,18,6,33.33
24,1,tail_2_3,30,10,1.5,1.5,5,0,46,35,76.09,54,31,57.41
24,1,tail_2_3,30,10,1.5,1.5,5,1,46,35,76.09,54,31,57.41
24,1,tail_2_3,30,10,1.5,1.5,5,2,27,22,81.48,27,13,48.15
24,1,tail_2_3,30,10,1.5,1.5,7,0,46,35,76.09,54,31,57.41
24,1,tail_2_3,30,10,1.5,1.5,7,1,46,35,76.09,54,31,57.41
24,1,tail_2_3,30,10,1.5,1.5,7,2,27,22,81.48,27,13,48.15
24,1,tail_2_3,30,10,1.5,3,5,0,35,26,74.29,44,24,54.55
24,1,tail_2_3,30,10,1.5,3,5,1,35,26,74.29,44,24,54.55
24,1,tail_2_3,30,10,1.5,3,5,2,20,16,80.0,23,11,47.83
24,1,tail_2_3,30,10,1.5,3,7,0,35,26,74.29,44,24,54.55
24,1,tail_2_3,30,10,1.5,3,7,1,35,26,74.29,44,24,54.55
24,1,tail_2_3,30,10,1.5,3,7,2,20,16,80.0,23,11,47.83
24,1,tail_2_3,30,10,3,1.5,5,0,37,28,75.68,38,18,47.37
24,1,tail_2_3,30,10,3,1.5,5,1,37,28,75.68,38,18,47.37
24,1,tail_2_3,30,10,3,1.5,5,2,19,15,78.95,19,6,31.58
24,1,tail_2_3,30,10,3,1.5,7,0,37,28,75.68,38,18,47.37
24,1,tail_2_3,30,10,3,1.5,7,1,37,28,75.68,38,18,47.37
24,1,tail_2_3,30,10,3,1.5,7,2,19,15,78.95,19,6,31.58
24,1,tail_2_3,30,10,3,3,5,0,30,22,73.33,29,12,41.38
24,1,tail_2_3,30,10,3,3,5,1,30,22,73.33,29,12,41.38
24,1,tail_2_3,30,10,3,3,5,2,16,12,75.0,15,4,26.67
24,1,tail_2_3,30,10,3,3,7,0,30,22,73.33,29,12,41.38
24,1,tail_2_3,30,10,3,3,7,1,30,22,73.33,29,12,41.38
24,1,tail_2_3,30,10,3,3,7,2,16,12,75.0,15,4,26.67
